Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
384.5,389,"139,5","3,39","3,36","0,67",2021-10-11 17:00:15,Odenplan,2021-10-11,DiSC,20211011-3
394.5,653,75,"2,86","2,59","0,82",2021-10-11 17:00:25,Odenplan,2021-10-11,DiSC,20211011-3
504.5,3262,"57,1","10,55","8,85","3,69",2021-10-11 17:02:15,St Eriksplan,2021-10-11,DiSC,20211011-3
514.5,3826,"55,3","11,94","9,92","4,29",2021-10-11 17:02:25,St Eriksplan,2021-10-11,DiSC,20211011-3
524.5,3694,"58,5","12,27","10,37","4,22",2021-10-11 17:02:35,St Eriksplan,2021-10-11,DiSC,20211011-3
534.5,3652,"57,5","11,91","10,02","4,15",2021-10-11 17:02:45,St Eriksplan,2021-10-11,DiSC,20211011-3
544.5,4391,"53,4","13,17","10,81","4,86",2021-10-11 17:02:55,St Eriksplan,2021-10-11,DiSC,20211011-3
554.5,3371,"60,5","11,63","9,94","3,9",2021-10-11 17:03:05,St Eriksplan,2021-10-11,DiSC,20211011-3
564.5,3417,"58,1","11,28","9,52","3,89",2021-10-11 17:03:15,St Eriksplan,2021-10-11,DiSC,20211011-3
574.5,3061,"62,3","10,91","9,41","3,57",2021-10-11 17:03:25,St Eriksplan,2021-10-11,DiSC,20211011-3
1764.5,1727,"46,2","4,42","3,43","1,82",2021-10-11 17:23:15,Stora mossen,2021-10-11,DiSC,20211011-3
1774.5,1743,"45,8","4,42","3,42","1,83",2021-10-11 17:23:25,Stora mossen,2021-10-11,DiSC,20211011-3
1784.5,1852,42,"4,26","3,18","1,89",2021-10-11 17:23:35,Stora mossen,2021-10-11,DiSC,20211011-3
1794.5,1611,"45,1","4,02","3,09","1,69",2021-10-11 17:23:45,Stora mossen,2021-10-11,DiSC,20211011-3
1804.5,1655,"44,6","4,07","3,12","1,72",2021-10-11 17:23:55,Stora mossen,2021-10-11,DiSC,20211011-3
1814.5,1596,"47,4","4,2","3,3","1,7",2021-10-11 17:24:05,Stora mossen,2021-10-11,DiSC,20211011-3
1824.5,1863,46,"4,74","3,68","1,96",2021-10-11 17:24:15,Stora mossen,2021-10-11,DiSC,20211011-3
1834.5,1655,"45,6","4,18","3,23","1,74",2021-10-11 17:24:25,Stora mossen,2021-10-11,DiSC,20211011-3
1844.5,1666,"46,4","4,28","3,33","1,76",2021-10-11 17:24:35,Stora mossen,2021-10-11,DiSC,20211011-3
1854.5,1633,"46,9","4,24","3,32","1,73",2021-10-11 17:24:45,Stora mossen,2021-10-11,DiSC,20211011-3
1864.5,9113,"17,9","8,14","3,56","6,12",2021-10-11 17:24:55,Stora mossen,2021-10-11,DiSC,20211011-3
954.5,8393,"32,9","14,73","9,73","7,79",2021-10-11 17:09:45,Thorildsplan,2021-10-11,DiSC,20211011-3
964.5,8448,"33,3","15,04","10,01","7,89",2021-10-11 17:09:55,Thorildsplan,2021-10-11,DiSC,20211011-3
974.5,9208,"33,1","16,28","10,79","8,57",2021-10-11 17:10:05,Thorildsplan,2021-10-11,DiSC,20211011-3
984.5,8614,"33,5","15,41","10,28","8,06",2021-10-11 17:10:15,Thorildsplan,2021-10-11,DiSC,20211011-3
994.5,8295,34,"15,11","10,16","7,81",2021-10-11 17:10:25,Thorildsplan,2021-10-11,DiSC,20211011-3
1004.5,7760,"33,9","14,06","9,43","7,29",2021-10-11 17:10:35,Thorildsplan,2021-10-11,DiSC,20211011-3
1014.5,8141,"33,4","14,54","9,69","7,61",2021-10-11 17:10:45,Thorildsplan,2021-10-11,DiSC,20211011-3
1024.5,7007,"33,4","12,49","8,32","6,54",2021-10-11 17:10:55,Thorildsplan,2021-10-11,DiSC,20211011-3
1034.5,7752,"30,7","12,59","7,99","6,98",2021-10-11 17:11:05,Thorildsplan,2021-10-11,DiSC,20211011-3
1044.5,7505,"32,1","12,81","8,35","6,89",2021-10-11 17:11:15,Thorildsplan,2021-10-11,DiSC,20211011-3
1054.5,7841,33,"13,81","9,14","7,29",2021-10-11 17:11:25,Thorildsplan,2021-10-11,DiSC,20211011-3
1064.5,9400,"28,8","14,25","8,72","8,23",2021-10-11 17:11:35,Thorildsplan,2021-10-11,DiSC,20211011-3
1074.5,8853,"29,8","13,92","8,69","7,87",2021-10-11 17:11:45,Thorildsplan,2021-10-11,DiSC,20211011-3
1084.5,8683,"30,3","13,92","8,78","7,78",2021-10-11 17:11:55,Thorildsplan,2021-10-11,DiSC,20211011-3
1094.5,9190,"29,1","14,09","8,68","8,08",2021-10-11 17:12:05,Thorildsplan,2021-10-11,DiSC,20211011-3
2194.5,3910,"28,7","5,89","3,6","3,42",2021-09-24 10:14:55,Gamla Stan,2021-09-24,DiSC,20210924-1
2204.5,3108,"30,9","5,09","3,25","2,81",2021-09-24 10:15:05,Gamla Stan,2021-09-24,DiSC,20210924-1
2214.5,3439,"29,1","5,26","3,23","3,02",2021-09-24 10:15:15,Gamla Stan,2021-09-24,DiSC,20210924-1
2224.5,3287,"29,8","5,17","3,23","2,92",2021-09-24 10:15:25,Gamla Stan,2021-09-24,DiSC,20210924-1
2234.5,3207,"29,2","4,93","3,04","2,82",2021-09-24 10:15:35,Gamla Stan,2021-09-24,DiSC,20210924-1
2244.5,3004,"29,8","4,73","2,96","2,67",2021-09-24 10:15:45,Gamla Stan,2021-09-24,DiSC,20210924-1
2254.5,2895,30,"4,59","2,88","2,58",2021-09-24 10:15:55,Gamla Stan,2021-09-24,DiSC,20210924-1
2264.5,2727,"30,3","4,37","2,76","2,44",2021-09-24 10:16:05,Gamla Stan,2021-09-24,DiSC,20210924-1
2274.5,3041,"27,8","4,42","2,65","2,62",2021-09-24 10:16:15,Gamla Stan,2021-09-24,DiSC,20210924-1
2284.5,3283,27,"4,63","2,73","2,79",2021-09-24 10:16:25,Gamla Stan,2021-09-24,DiSC,20210924-1
2294.5,3753,"25,4","4,94","2,79","3,09",2021-09-24 10:16:35,Gamla Stan,2021-09-24,DiSC,20210924-1
2304.5,3865,"24,7","4,94","2,75","3,14",2021-09-24 10:16:45,Gamla Stan,2021-09-24,DiSC,20210924-1
2314.5,4013,"24,2","5,01","2,74","3,22",2021-09-24 10:16:55,Gamla Stan,2021-09-24,DiSC,20210924-1
2324.5,3676,25,"4,75","2,65",3,2021-09-24 10:17:05,Gamla Stan,2021-09-24,DiSC,20210924-1
2334.5,3503,"24,9","4,52","2,52","2,85",2021-09-24 10:17:15,Gamla Stan,2021-09-24,DiSC,20210924-1
2344.5,3458,"25,7","4,62","2,63","2,86",2021-09-24 10:17:25,Gamla Stan,2021-09-24,DiSC,20210924-1
2354.5,3200,"26,4","4,4","2,55","2,69",2021-09-24 10:17:35,Gamla Stan,2021-09-24,DiSC,20210924-1
2364.5,3228,"26,4","4,44","2,58","2,71",2021-09-24 10:17:45,Gamla Stan,2021-09-24,DiSC,20210924-1
2374.5,2866,27,"4,03","2,37","2,43",2021-09-24 10:17:55,Gamla Stan,2021-09-24,DiSC,20210924-1
2384.5,2680,"27,9","3,91","2,35","2,31",2021-09-24 10:18:05,Gamla Stan,2021-09-24,DiSC,20210924-1
2394.5,2614,"27,5","3,76","2,24","2,24",2021-09-24 10:18:15,Gamla Stan,2021-09-24,DiSC,20210924-1
2404.5,2826,"26,5","3,91","2,27","2,38",2021-09-24 10:18:25,Gamla Stan,2021-09-24,DiSC,20210924-1
2414.5,2771,"26,3","3,79","2,19","2,32",2021-09-24 10:18:35,Gamla Stan,2021-09-24,DiSC,20210924-1
2424.5,2754,"26,6","3,82","2,23","2,32",2021-09-24 10:18:45,Gamla Stan,2021-09-24,DiSC,20210924-1
2434.5,2586,"27,2","3,68","2,17","2,2",2021-09-24 10:18:55,Gamla Stan,2021-09-24,DiSC,20210924-1
2444.5,2560,"26,4","3,52","2,04","2,15",2021-09-24 10:19:05,Gamla Stan,2021-09-24,DiSC,20210924-1
2454.5,2572,"26,5","3,55","2,06","2,16",2021-09-24 10:19:15,Gamla Stan,2021-09-24,DiSC,20210924-1
2464.5,2334,"28,4","3,47","2,11","2,03",2021-09-24 10:19:25,Gamla Stan,2021-09-24,DiSC,20210924-1
2474.5,2460,28,"3,6","2,17","2,12",2021-09-24 10:19:35,Gamla Stan,2021-09-24,DiSC,20210924-1
2484.5,2463,"29,7","3,85","2,4","2,19",2021-09-24 10:19:45,Gamla Stan,2021-09-24,DiSC,20210924-1
2494.5,2574,"32,2","4,42","2,89","2,37",2021-09-24 10:19:55,Gamla Stan,2021-09-24,DiSC,20210924-1
2504.5,2595,"32,5","4,5","2,95","2,4",2021-09-24 10:20:05,Gamla Stan,2021-09-24,DiSC,20210924-1
2514.5,2495,"32,5","4,32","2,84","2,31",2021-09-24 10:20:15,Gamla Stan,2021-09-24,DiSC,20210924-1
2524.5,2527,"31,8","4,28","2,77","2,31",2021-09-24 10:20:25,Gamla Stan,2021-09-24,DiSC,20210924-1
2534.5,2310,"31,9","3,92","2,54","2,12",2021-09-24 10:20:35,Gamla Stan,2021-09-24,DiSC,20210924-1
24.5,755,"36,3","1,48","1,03","0,73",2021-09-24 09:38:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
34.5,1413,"25,8","1,89","1,08","1,17",2021-09-24 09:38:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
44.5,1709,"23,1","2,02","1,07","1,34",2021-09-24 09:39:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
54.5,1735,"23,3","2,08","1,11","1,37",2021-09-24 09:39:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
64.5,1880,"22,6","2,17","1,13","1,45",2021-09-24 09:39:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
74.5,1515,"25,9","2,04","1,17","1,26",2021-09-24 09:39:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
84.5,1639,"23,5","1,98","1,06","1,29",2021-09-24 09:39:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
94.5,1974,"23,3","2,36","1,26","1,55",2021-09-24 09:39:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
104.5,1711,25,"2,21","1,24","1,4",2021-09-24 09:40:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
114.5,1502,"27,3","2,14","1,27","1,28",2021-09-24 09:40:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
124.5,1611,"26,5","2,23","1,3","1,36",2021-09-24 09:40:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
134.5,1647,"27,5","2,37","1,41","1,41",2021-09-24 09:40:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
144.5,1545,"28,7","2,33","1,42","1,35",2021-09-24 09:40:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
154.5,1573,"27,6","2,27","1,35","1,35",2021-09-24 09:40:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
164.5,1442,"26,8","2,01","1,18","1,22",2021-09-24 09:41:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
174.5,1469,"26,3","2,01","1,16","1,23",2021-09-24 09:41:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
184.5,1463,"26,4","2,01","1,17","1,23",2021-09-24 09:41:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
194.5,1493,"26,3","2,04","1,18","1,25",2021-09-24 09:41:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
204.5,1360,"28,5","2,03","1,23","1,18",2021-09-24 09:41:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
214.5,1388,"26,9","1,95","1,14","1,18",2021-09-24 09:41:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
224.5,1506,"26,1","2,04","1,17","1,26",2021-09-24 09:42:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
234.5,1526,"26,2","2,08","1,2","1,28",2021-09-24 09:42:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
244.5,1413,"27,5","2,03","1,21","1,21",2021-09-24 09:42:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
254.5,1420,"26,5","1,96","1,14","1,19",2021-09-24 09:42:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
264.5,1279,"29,8","2,01","1,26","1,14",2021-09-24 09:42:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
274.5,1218,"29,6","1,9","1,18","1,08",2021-09-24 09:42:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
284.5,1201,"28,9","1,82","1,12","1,05",2021-09-24 09:43:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
294.5,1273,"27,6","1,84","1,1","1,09",2021-09-24 09:43:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
304.5,1178,"28,9","1,79","1,1","1,03",2021-09-24 09:43:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
314.5,1195,"28,9","1,82","1,11","1,05",2021-09-24 09:43:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
324.5,1101,31,"1,81","1,15",1,2021-09-24 09:43:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
334.5,1264,"26,7","1,76","1,03","1,07",2021-09-24 09:43:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
344.5,1297,"27,5","1,86","1,11","1,11",2021-09-24 09:44:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
354.5,1300,"27,8","1,89","1,13","1,12",2021-09-24 09:44:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
364.5,1296,"28,5","1,94","1,18","1,13",2021-09-24 09:44:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
374.5,1312,"28,6","1,97","1,2","1,14",2021-09-24 09:44:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
384.5,1205,29,"1,84","1,13","1,06",2021-09-24 09:44:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
394.5,1219,"29,2","1,87","1,15","1,07",2021-09-24 09:44:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
404.5,1075,31,"1,76","1,13","0,97",2021-09-24 09:45:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
414.5,982,"38,6","2,06","1,48","0,97",2021-09-24 09:45:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
424.5,1090,"31,6","1,83","1,18",1,2021-09-24 09:45:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
434.5,1142,"30,2","1,82","1,15","1,02",2021-09-24 09:45:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
444.5,1177,"31,6","1,98","1,28","1,08",2021-09-24 09:45:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
454.5,1252,"30,4","2,01","1,27","1,12",2021-09-24 09:45:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
464.5,1069,"33,5","1,92","1,28",1,2021-09-24 09:46:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
474.5,1281,"28,6","1,93","1,18","1,12",2021-09-24 09:46:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
484.5,1489,"28,9","2,27","1,39","1,31",2021-09-24 09:46:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
494.5,1969,"26,2","2,68","1,55","1,65",2021-09-24 09:46:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
504.5,2008,"26,2","2,74","1,58","1,68",2021-09-24 09:46:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
514.5,1701,"27,8","2,48","1,49","1,47",2021-09-24 09:46:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
3194.5,2423,"55,4","7,58","6,3","2,72",2021-09-24 10:31:35,Hötorget,2021-09-24,DiSC,20210924-1
3204.5,2463,"56,2","7,83","6,54","2,77",2021-09-24 10:31:45,Hötorget,2021-09-24,DiSC,20210924-1
